tipo_ambiente;superficie_m2;tecnologia;lumenes_requeridos_lm
sala_reuniones;40,272;fluorescente;15417,948
sala_reuniones;40,389;fluorescente;19974,275
sala_reuniones;40,44;fluorescente;32003,417
sala_reuniones;40,701;fluorescente;25703,368
sala_reuniones;40,804;fluorescente;14818,517
sala_reuniones;40,892;fluorescente;31847,274
sala_reuniones;40,914;fluorescente;13138,66
sala_reuniones;40,973;fluorescente;24244,63
sala_reuniones;41,035;fluorescente;16025,764
sala_reuniones;41,061;fluorescente;22570,338
sala_reuniones;41,163;fluorescente;30570,864
sala_reuniones;41,335;fluorescente;20028,959
sala_reuniones;41,472;fluorescente;28363,459
sala_reuniones;41,508;fluorescente;37236,727
sala_reuniones;41,525;fluorescente;28068,297
sala_reuniones;41,58;fluorescente;25310,589
sala_reuniones;41,603;fluorescente;36872,184
sala_reuniones;41,639;fluorescente;29984,242
sala_reuniones;41,662;fluorescente;16727,427
sala_reuniones;41,662;fluorescente;19843,208
sala_reuniones;41,666;fluorescente;17862,967
sala_reuniones;41,683;fluorescente;19881,455
sala_reuniones;41,703;fluorescente;27342,311
sala_reuniones;41,744;fluorescente;29254,461
sala_reuniones;41,831;fluorescente;18557,53
sala_reuniones;41,85;fluorescente;26052,008
sala_reuniones;41,904;fluorescente;20957,804
sala_reuniones;41,936;fluorescente;29041,053
sala_reuniones;41,958;fluorescente;28685,537
sala_reuniones;42,083;fluorescente;20970,089
sala_reuniones;42,114;fluorescente;21148,718
sala_reuniones;42,257;fluorescente;29519,217
sala_reuniones;42,259;fluorescente;24858,901
sala_reuniones;42,282;fluorescente;29162,589
sala_reuniones;42,308;fluorescente;18423,642
sala_reuniones;42,375;fluorescente;22696,449
sala_reuniones;42,428;fluorescente;22739,536
sala_reuniones;42,557;fluorescente;36882,377
sala_reuniones;42,625;fluorescente;20284,211
sala_reuniones;42,748;fluorescente;21305,125
sala_reuniones;42,773;fluorescente;23821,885
sala_reuniones;42,777;fluorescente;28788,066
sala_reuniones;42,913;fluorescente;21683,218
sala_reuniones;43,023;fluorescente;20825,51
sala_reuniones;43,069;fluorescente;24303,677
sala_reuniones;43,128;fluorescente;22736,346
sala_reuniones;43,239;fluorescente;22922,997
sala_reuniones;43,258;fluorescente;19272,993
sala_reuniones;43,31;fluorescente;26690,895
sala_reuniones;43,325;fluorescente;22917,535
sala_reuniones;43,36;fluorescente;19326,381
sala_reuniones;43,367;fluorescente;33724,93
sala_reuniones;43,373;fluorescente;27808,101
sala_reuniones;43,408;fluorescente;27698,077
sala_reuniones;43,475;fluorescente;16380,075
sala_reuniones;43,479;fluorescente;20540,192
sala_reuniones;43,523;fluorescente;29465,653
sala_reuniones;43,572;fluorescente;36398,238
sala_reuniones;43,602;fluorescente;30954,409
sala_reuniones;43,607;fluorescente;23005,01
sala_reuniones;43,616;fluorescente;17743,544
sala_reuniones;43,662;fluorescente;17251,276
sala_reuniones;43,692;fluorescente;27442,163
sala_reuniones;43,749;fluorescente;17211,342
sala_reuniones;43,855;fluorescente;28705,914
sala_reuniones;43,871;fluorescente;36044,708
sala_reuniones;43,875;fluorescente;29769,414
sala_reuniones;43,957;fluorescente;30118,077
sala_reuniones;44,045;fluorescente;17895,99
sala_reuniones;44,135;fluorescente;30519,865
sala_reuniones;44,306;fluorescente;17193,546
sala_reuniones;44,316;fluorescente;21149,943
sala_reuniones;44,324;fluorescente;30089,071
sala_reuniones;44,425;fluorescente;28887,22
sala_reuniones;44,463;fluorescente;21013,989
sala_reuniones;44,498;fluorescente;28552,392
sala_reuniones;44,527;fluorescente;21576,672
sala_reuniones;44,534;fluorescente;32983,073
sala_reuniones;44,583;fluorescente;26877,456
sala_reuniones;44,649;fluorescente;22901,906
sala_reuniones;44,75;fluorescente;38953,512
sala_reuniones;44,879;fluorescente;23609,465
sala_reuniones;44,934;fluorescente;32877,642
sala_reuniones;44,963;fluorescente;19762,587
sala_reuniones;44,974;fluorescente;15296,334
sala_reuniones;45,011;fluorescente;23493,322
sala_reuniones;45,091;fluorescente;29734,299
sala_reuniones;45,201;fluorescente;20787,766
sala_reuniones;45,256;fluorescente;26603,652
sala_reuniones;45,282;fluorescente;31988,732
sala_reuniones;45,282;fluorescente;26928,909
sala_reuniones;45,301;fluorescente;34304,788
sala_reuniones;45,346;fluorescente;29771,452
sala_reuniones;45,407;fluorescente;24666,899
sala_reuniones;45,416;fluorescente;26146,881
sala_reuniones;45,436;fluorescente;17338,271
sala_reuniones;45,456;fluorescente;42519,359
sala_reuniones;45,553;fluorescente;24439,327
sala_reuniones;45,589;fluorescente;37329,141
sala_reuniones;45,593;fluorescente;38612,608
sala_reuniones;45,702;fluorescente;26310,776
sala_reuniones;45,758;fluorescente;34028,973
sala_reuniones;45,856;fluorescente;21220,978
sala_reuniones;45,955;fluorescente;22187,459
sala_reuniones;46,015;fluorescente;18470,447
sala_reuniones;46,091;fluorescente;24869,196
sala_reuniones;46,15;fluorescente;32975,225
sala_reuniones;46,173;fluorescente;34922,071
sala_reuniones;46,196;fluorescente;33999,408
sala_reuniones;46,29;fluorescente;30672,918
sala_reuniones;46,321;fluorescente;28401,015
sala_reuniones;46,325;fluorescente;33682,211
sala_reuniones;46,335;fluorescente;31289,754
sala_reuniones;46,336;fluorescente;21125,494
sala_reuniones;46,523;fluorescente;34205,148
sala_reuniones;46,539;fluorescente;24674,833
sala_reuniones;46,559;fluorescente;22811,696
sala_reuniones;46,56;fluorescente;23779,952
sala_reuniones;46,581;fluorescente;35367,302
sala_reuniones;46,588;fluorescente;35871,822
sala_reuniones;46,596;fluorescente;19253,677
sala_reuniones;46,645;fluorescente;31312,892
sala_reuniones;46,667;fluorescente;22220,395
sala_reuniones;46,693;fluorescente;21367,005
sala_reuniones;46,754;fluorescente;20578,177
sala_reuniones;46,766;fluorescente;19500,814
sala_reuniones;46,795;fluorescente;15943,356
sala_reuniones;46,979;fluorescente;33159,82
sala_reuniones;47,009;fluorescente;24925,411
sala_reuniones;47,015;fluorescente;21751,124
sala_reuniones;47,063;fluorescente;23915,367
sala_reuniones;47,069;fluorescente;21213,335
sala_reuniones;47,096;fluorescente;40906,208
sala_reuniones;47,104;fluorescente;21637,95
sala_reuniones;47,142;fluorescente;21547,727
sala_reuniones;47,2;fluorescente;24118,623
sala_reuniones;47,266;fluorescente;24825,567
sala_reuniones;47,317;fluorescente;32653,7
sala_reuniones;47,354;fluorescente;20850,941
sala_reuniones;47,367;fluorescente;29352,021
sala_reuniones;47,386;fluorescente;20102,118
sala_reuniones;47,409;fluorescente;31125,503
sala_reuniones;47,476;fluorescente;27382,727
sala_reuniones;47,541;fluorescente;31477,76
sala_reuniones;47,652;fluorescente;25701,172
sala_reuniones;47,679;fluorescente;36902,114
sala_reuniones;47,702;fluorescente;31050,106
sala_reuniones;47,717;fluorescente;22783,618
sala_reuniones;47,73;fluorescente;27120,946
sala_reuniones;47,768;fluorescente;23252,14
sala_reuniones;47,797;fluorescente;19794,052
sala_reuniones;47,897;fluorescente;30621,589
sala_reuniones;47,975;fluorescente;25874,853
sala_reuniones;48,122;fluorescente;23098,277
sala_reuniones;48,156;fluorescente;20656,02
sala_reuniones;48,159;fluorescente;32352,72
sala_reuniones;48,237;fluorescente;22152,275
sala_reuniones;48,337;fluorescente;21970,779
sala_reuniones;48,355;fluorescente;34604,209
sala_reuniones;48,393;fluorescente;29884,848
sala_reuniones;48,415;fluorescente;20317,481
sala_reuniones;48,448;fluorescente;30737,93
sala_reuniones;48,49;fluorescente;30639,286
sala_reuniones;48,505;fluorescente;26362,52
sala_reuniones;48,536;fluorescente;29836,077
sala_reuniones;48,653;fluorescente;20276,73
sala_reuniones;48,659;fluorescente;24016,404
sala_reuniones;48,695;fluorescente;32260,316
sala_reuniones;48,821;fluorescente;23463,621
sala_reuniones;48,87;fluorescente;31807,282
sala_reuniones;48,899;fluorescente;22969,092
sala_reuniones;48,912;fluorescente;18915,271
sala_reuniones;48,991;fluorescente;25845,276
sala_reuniones;49,004;fluorescente;24830,587
sala_reuniones;49,037;fluorescente;20034,712
sala_reuniones;49,072;fluorescente;24094,103
sala_reuniones;49,087;fluorescente;25713,325
sala_reuniones;49,097;fluorescente;38222,544
sala_reuniones;49,171;fluorescente;32515,867
sala_reuniones;49,178;fluorescente;26399,934
sala_reuniones;49,193;fluorescente;27312,711
sala_reuniones;49,256;fluorescente;17355,466
sala_reuniones;49,325;fluorescente;32957,804
sala_reuniones;49,378;fluorescente;25184,41
sala_reuniones;49,416;fluorescente;29497,681
sala_reuniones;49,447;fluorescente;27723,364
sala_reuniones;49,511;fluorescente;29834,83
sala_reuniones;49,515;fluorescente;24651,717
sala_reuniones;49,536;fluorescente;17160,043
sala_reuniones;49,597;fluorescente;17058,579
sala_reuniones;49,623;fluorescente;24225,234
sala_reuniones;49,665;fluorescente;30004,144
sala_reuniones;49,676;fluorescente;27720,408
sala_reuniones;49,682;fluorescente;31815,296
sala_reuniones;49,702;fluorescente;25198,995
sala_reuniones;49,721;fluorescente;22945,159
sala_reuniones;49,848;fluorescente;18781,38
sala_reuniones;49,891;fluorescente;34834,494
sala_reuniones;49,923;fluorescente;26934,055
sala_reuniones;49,926;fluorescente;29877,32
sala_reuniones;49,979;fluorescente;29090,77
sala_reuniones;50,071;fluorescente;24060,331
sala_reuniones;50,194;fluorescente;30994,928
sala_reuniones;50,24;fluorescente;28004,25
sala_reuniones;50,307;fluorescente;19633,734
sala_reuniones;50,32;fluorescente;20708,482
sala_reuniones;50,353;fluorescente;19904,575
sala_reuniones;50,388;fluorescente;21895,628
sala_reuniones;50,421;fluorescente;26336,823
sala_reuniones;50,422;fluorescente;30826,467
sala_reuniones;50,434;fluorescente;18683,142
sala_reuniones;50,475;fluorescente;20830,197
sala_reuniones;50,49;fluorescente;23333,189
sala_reuniones;50,493;fluorescente;25498,78
sala_reuniones;50,499;fluorescente;42982,298
sala_reuniones;50,516;fluorescente;33541,534
sala_reuniones;50,52;fluorescente;23203,377
sala_reuniones;50,528;fluorescente;32920,504
sala_reuniones;50,528;fluorescente;32461,451
sala_reuniones;50,543;fluorescente;20387,108
sala_reuniones;50,594;fluorescente;28696,917
sala_reuniones;50,614;fluorescente;36263,049
sala_reuniones;50,615;fluorescente;20454,943
sala_reuniones;50,67;fluorescente;29732,089
sala_reuniones;50,745;fluorescente;31624,268
sala_reuniones;50,772;fluorescente;23059,286
sala_reuniones;50,816;fluorescente;27644,125
sala_reuniones;50,85;fluorescente;33070,704
sala_reuniones;50,866;fluorescente;28822,015
sala_reuniones;50,993;fluorescente;31513,269
sala_reuniones;50,995;fluorescente;30503,042
sala_reuniones;51,084;fluorescente;39638,44
sala_reuniones;51,099;fluorescente;34288,233
sala_reuniones;51,262;fluorescente;36738,411
sala_reuniones;51,347;fluorescente;37190,876
sala_reuniones;51,371;fluorescente;33642,398
sala_reuniones;51,388;fluorescente;28166,315
sala_reuniones;51,407;fluorescente;29403,848
sala_reuniones;51,415;fluorescente;34870,027
sala_reuniones;51,521;fluorescente;32084,452
sala_reuniones;51,553;fluorescente;33543,348
sala_reuniones;51,555;fluorescente;44947,805
sala_reuniones;51,612;fluorescente;36863,114
sala_reuniones;51,7;fluorescente;37889,009
sala_reuniones;51,749;fluorescente;22694,755
sala_reuniones;51,832;fluorescente;29016,71
sala_reuniones;51,887;fluorescente;36627,378
sala_reuniones;51,949;fluorescente;29313,646
sala_reuniones;51,978;fluorescente;24296,409
sala_reuniones;52,008;fluorescente;20989,93
sala_reuniones;52,084;fluorescente;28801,274
sala_reuniones;52,149;fluorescente;30742,554
sala_reuniones;52,16;fluorescente;32627,816
sala_reuniones;52,265;fluorescente;33922,209
sala_reuniones;52,405;fluorescente;31018,26
sala_reuniones;52,412;fluorescente;32410,107
sala_reuniones;52,457;fluorescente;26646,903
sala_reuniones;52,462;fluorescente;24648,096
sala_reuniones;52,464;fluorescente;26236,514
sala_reuniones;52,467;fluorescente;33661,499
sala_reuniones;52,489;fluorescente;25387,111
sala_reuniones;52,572;fluorescente;31050,9
sala_reuniones;52,587;fluorescente;33323,283
sala_reuniones;52,632;fluorescente;39721,117
sala_reuniones;52,916;fluorescente;25514,414
sala_reuniones;52,935;fluorescente;36056,035
sala_reuniones;53,006;fluorescente;32380,713
sala_reuniones;53,043;fluorescente;39882,45
sala_reuniones;53,05;fluorescente;28358,337
sala_reuniones;53,232;fluorescente;37772,339
sala_reuniones;53,3;fluorescente;24356,104
sala_reuniones;53,31;fluorescente;38351,318
sala_reuniones;53,327;fluorescente;21836,095
sala_reuniones;53,378;fluorescente;23593,556
sala_reuniones;53,391;fluorescente;25422,222
sala_reuniones;53,461;fluorescente;31182,949
sala_reuniones;53,545;fluorescente;37861,161
sala_reuniones;53,547;fluorescente;37165,918
sala_reuniones;53,768;fluorescente;31618,23
sala_reuniones;53,785;fluorescente;29328,451
sala_reuniones;53,81;fluorescente;29407,242
sala_reuniones;53,891;fluorescente;18949,761
sala_reuniones;53,901;fluorescente;24614,793
sala_reuniones;54,021;fluorescente;29398,943
sala_reuniones;54,057;fluorescente;25723,573
sala_reuniones;54,166;fluorescente;30979,759
sala_reuniones;54,229;fluorescente;38935,425
sala_reuniones;54,285;fluorescente;22098,138
sala_reuniones;54,362;fluorescente;37128,85
sala_reuniones;54,528;fluorescente;30176,014
sala_reuniones;54,602;fluorescente;26764,034
sala_reuniones;54,618;fluorescente;36567,885
sala_reuniones;54,666;fluorescente;27555,904
sala_reuniones;54,678;fluorescente;32961,266
sala_reuniones;54,681;fluorescente;37148,302
sala_reuniones;54,695;fluorescente;48613,746
sala_reuniones;54,733;fluorescente;25058,4
sala_reuniones;54,789;fluorescente;24808,066
sala_reuniones;54,851;fluorescente;37354,041
sala_reuniones;54,878;fluorescente;32008,739
sala_reuniones;54,932;fluorescente;35804,535
sala_reuniones;54,96;fluorescente;27773,516
sala_reuniones;54,984;fluorescente;40003,203
sala_reuniones;55,061;fluorescente;32405,919
sala_reuniones;55,106;fluorescente;32546,292
sala_reuniones;55,133;fluorescente;35257,267
sala_reuniones;55,181;fluorescente;33752,499
sala_reuniones;55,256;fluorescente;31877,178
sala_reuniones;55,328;fluorescente;38902,002
sala_reuniones;55,418;fluorescente;51480,893
sala_reuniones;55,504;fluorescente;29284,59
sala_reuniones;55,515;fluorescente;22582,18
sala_reuniones;55,515;fluorescente;22966,838
sala_reuniones;55,572;fluorescente;32976,013
sala_reuniones;55,61;fluorescente;39491,333
sala_reuniones;55,617;fluorescente;27231,555
sala_reuniones;55,68;fluorescente;41978,733
sala_reuniones;55,742;fluorescente;36073,623
sala_reuniones;55,761;fluorescente;32277,885
sala_reuniones;55,815;fluorescente;27731,914
sala_reuniones;56,005;fluorescente;25250,103
sala_reuniones;56,008;fluorescente;30747,151
sala_reuniones;56,043;fluorescente;33098,33
sala_reuniones;56,044;fluorescente;29968,127
sala_reuniones;56,046;fluorescente;53858,857
sala_reuniones;56,309;fluorescente;26365,026
sala_reuniones;56,312;fluorescente;27360,727
sala_reuniones;56,319;fluorescente;26852,603
sala_reuniones;56,332;fluorescente;22932,367
sala_reuniones;56,378;fluorescente;37413,886
sala_reuniones;56,424;fluorescente;19707,214
sala_reuniones;56,436;fluorescente;39373,633
sala_reuniones;56,438;fluorescente;42385,865
sala_reuniones;56,439;fluorescente;47939,742
sala_reuniones;56,514;fluorescente;31207,858
sala_reuniones;56,516;fluorescente;37594,469
sala_reuniones;56,529;fluorescente;33980,888
sala_reuniones;56,729;fluorescente;28223,766
sala_reuniones;56,761;fluorescente;48325,984
sala_reuniones;56,764;fluorescente;35867,895
sala_reuniones;56,808;fluorescente;44994,214
sala_reuniones;56,854;fluorescente;44041,026
sala_reuniones;56,874;fluorescente;29003,378
sala_reuniones;56,905;fluorescente;30641,258
sala_reuniones;56,908;fluorescente;27219,697
sala_reuniones;56,925;fluorescente;30305,991
sala_reuniones;57,01;fluorescente;30547,541
sala_reuniones;57,033;fluorescente;20358,93
sala_reuniones;57,049;fluorescente;45267,056
sala_reuniones;57,075;fluorescente;36077,249
sala_reuniones;57,089;fluorescente;47528,073
sala_reuniones;57,098;fluorescente;29904,594
sala_reuniones;57,098;fluorescente;33628,388
sala_reuniones;57,145;fluorescente;45145,297
sala_reuniones;57,15;fluorescente;23168,525
sala_reuniones;57,161;fluorescente;42480,164
sala_reuniones;57,202;fluorescente;34269,962
sala_reuniones;57,204;fluorescente;39110,173
sala_reuniones;57,221;fluorescente;36561,813
sala_reuniones;57,242;fluorescente;26416,109
sala_reuniones;57,398;fluorescente;39398,614
sala_reuniones;57,462;fluorescente;23310,793
sala_reuniones;57,528;fluorescente;25584,785
sala_reuniones;57,559;fluorescente;28819,338
sala_reuniones;57,598;fluorescente;18732,967
sala_reuniones;57,628;fluorescente;38961,229
sala_reuniones;57,663;fluorescente;42191,611
sala_reuniones;57,717;fluorescente;37247,724
sala_reuniones;57,775;fluorescente;37412,19
sala_reuniones;57,88;fluorescente;35588,601
sala_reuniones;57,884;fluorescente;37298,552
sala_reuniones;57,906;fluorescente;42105,92
sala_reuniones;57,912;fluorescente;33447,439
sala_reuniones;57,941;fluorescente;50523,478
sala_reuniones;57,975;fluorescente;42501,26
sala_reuniones;58,064;fluorescente;32388,079
sala_reuniones;58,078;fluorescente;34719,74
sala_reuniones;58,137;fluorescente;34006,016
sala_reuniones;58,158;fluorescente;38382,965
sala_reuniones;58,16;fluorescente;36735,222
sala_reuniones;58,251;fluorescente;40244,194
sala_reuniones;58,278;fluorescente;22525,367
sala_reuniones;58,284;fluorescente;33302,223
sala_reuniones;58,289;fluorescente;35143,852
sala_reuniones;58,328;fluorescente;43495,357
sala_reuniones;58,377;fluorescente;25236,746
sala_reuniones;58,436;fluorescente;40011,703
sala_reuniones;58,542;fluorescente;21153,936
sala_reuniones;58,574;fluorescente;17089,121
sala_reuniones;58,612;fluorescente;35979,567
sala_reuniones;58,657;fluorescente;42825,488
sala_reuniones;58,676;fluorescente;41985,772
sala_reuniones;58,692;fluorescente;29927,866
sala_reuniones;58,72;fluorescente;18850,251
sala_reuniones;58,763;fluorescente;42103,122
sala_reuniones;58,778;fluorescente;23761,453
sala_reuniones;58,835;fluorescente;43505,19
sala_reuniones;58,877;fluorescente;27648,27
sala_reuniones;58,901;fluorescente;25279,859
sala_reuniones;58,909;fluorescente;44837,325
sala_reuniones;58,911;fluorescente;23255,382
sala_reuniones;59,031;fluorescente;26568,899
sala_reuniones;59,037;fluorescente;25450,284
sala_reuniones;59,098;fluorescente;37140,43
